,Point,station,lp_code,hc_num,dam_num,xs_id,note,channel_present,bed_surface,veg,bank conditions,x,y,z,survey_date,latlon_err,elev_error,gps_xy_err,gps_z_erro,ts_xy_erro,ts_z_error,distance
843,1641.0,30,thalweg,,,,step below clay layer,,,,"ruc, luc, rcb, lcb",2175739.15,640720.7342,1905.029,7/25/14 0:00,,,,,,,2796.20142601
844,1642.0,30,thalweg,,,,step onto clay layer,,clay,,"ruc, luc, rcb, lcb",2175738.007,640719.4923,1905.558,7/25/14 0:00,,,,,,,2797.88925438
845,1643.0,30,thalweg,,,,,,clay,,"ruc, luc, rcb, lcb",2175733.814,640719.7758,1905.535,7/25/14 0:00,,,,,,,2802.09182755
846,1644.0,30,thalweg,,,,,,clay,,"ruc, luc, rcb, lcb",2175732.327,640719.093,1905.261,7/25/14 0:00,,,,,,,2803.72809918
847,1741.0,30,thalweg,,,6B,,,,,,2175732.273,640719.2043,1905.261,7/25/14 0:00,,,,,,,2803.85180726
848,1645.0,30,thalweg,,,,,,clay,,"ruc, luc, rcb, lcb",2175729.674,640720.6996,1905.079,7/25/14 0:00,,,,,,,2806.85026071
849,1646.0,30,thalweg,,,,"wood at lb, fix for bank?",,,,"ruc, luc, rcb, lcb",2175726.745,640722.8248,1905.164,7/25/14 0:00,,,,,,,2810.46903344
850,1647.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175723.563,640726.7811,1905.303,7/25/14 0:00,,,,,,,2815.54618162
851,1648.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175723.023,640730.075,1905.433,7/25/14 0:00,,,,,,,2818.88405179
852,1649.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175721.012,640735.3868,1905.479,7/25/14 0:00,,,,,,,2824.56378243
853,1715.0,30,thalweg,,,6C,,,,,,2175722.563,640736.4818,1905.595,7/25/14 0:00,,,,,,,2826.4623677
854,1650.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175723.399,640740.457,1905.472,7/25/14 0:00,,,,,,,2830.52452366
855,1651.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175724.328,640742.1953,1905.272,7/25/14 0:00,,,,,,,2832.49549496
856,1686.0,30,thalweg,,,6D,,,,,,2175724.673,640743.3993,1905.247,7/25/14 0:00,,,,,,,2833.74794895
857,1652.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175724.811,640747.2731,1905.403,7/25/14 0:00,,,,,,,2837.62420623
858,1653.0,30,thalweg,,,,,,,dw tree,"luc, lcb",2175724.063,640751.5582,1905.492,7/25/14 0:00,,,,,,,2841.97410117
859,1654.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175725.023,640754.0076,1904.942,7/25/14 0:00,,,,,,,2844.604911
860,1655.0,30,thalweg,,,,,,,,"ruc, rcb",2175727.862,640760.0887,1905.346,7/25/14 0:00,,,,,,,2851.31607321
861,1656.0,30,thalweg,,,,,,,,"ruc, rcb",2175725.872,640761.5402,1905.409,7/25/14 0:00,,,,,,,2853.77919161
862,1657.0,30,thalweg,,,,,,,,"ruc, rcb",2175725.615,640764.1124,1905.259,7/25/14 0:00,,,,,,,2856.36419873
863,1658.0,30,thalweg,,,,debris jam at left,,,downed wood,"ruc, rcb",2175723.485,640767.9341,1905.005,7/25/14 0:00,,,,,,,2860.73938912
864,1659.0,30,thalweg,,,,,,,,"ruc, rcb",2175725.575,640770.366,1905.23,7/25/14 0:00,,,,,,,2863.94598195
865,1660.0,30,thalweg,,,,,,,,right undercut bank,2175724.562,640774.5966,1905.12,7/25/14 0:00,,,,,,,2868.29617107
866,1661.0,30,thalweg,,,,debris jam at left,,,,"ruc, lcb, rcb",2175729.172,640777.5385,1905.52,7/25/14 0:00,,,,,,,2873.76488898
867,1662.0,30,thalweg,,,,,,,,"ruc, lcb, rcb",2175733.728,640779.701,1905.468,7/25/14 0:00,,,,,,,2878.80805686
868,1663.0,30,thalweg,,,,,,,,"ruc, lcb, rcb",2175736.505,640782.1113,1905.321,7/25/14 0:00,,,,,,,2882.48518551
869,1664.0,30,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175736.103,640786.8395,1905.367,7/25/14 0:00,,,,,,,2887.23044411
870,1665.0,30,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175736.764,640790.0813,1905.318,7/25/14 0:00,,,,,,,2890.53894653
871,1666.0,30,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175736.364,640791.8603,1904.734,7/25/14 0:00,,,,,,,2892.36236118
872,1667.0,30,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175736.228,640793.5834,1904.515,7/25/14 0:00,,,,,,,2894.09081992
873,1668.0,30,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175736.529,640797.3965,1905.329,7/25/14 0:00,,,,,,,2897.9157817
874,1669.0,30,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175735.618,640800.988,1905.237,7/25/14 0:00,,,,,,,2901.62102032
875,1670.0,30,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175733.029,640804.9108,1905.015,7/25/14 0:00,,,,,,,2906.32115658
876,1671.0,30,thalweg,,,,,,,,"ruc, rcb",2175730.907,640807.3913,1905.123,7/25/14 0:00,,,,,,,2909.58547339
877,1672.0,30,thalweg,,,,,,,,"ruc, rcb",2175728.663,640808.7733,1904.992,7/25/14 0:00,,,,,,,2912.22089746
878,1673.0,30,thalweg,,,,,,,dw (pine) due to rcb,"ruc, rcbx",2175725.62,640809.4358,1904.553,7/25/14 0:00,,,,,,,2915.33517992
879,1674.0,30,thalweg,,,,,,,,"ruc, rcb",2175722.47,640807.1569,1904.738,7/25/14 0:00,,,,,,,2919.2230952
880,1675.0,30,thalweg,,,,,,,,"ruc, rcb",2175718.297,640807.2461,1905.025,7/25/14 0:00,,,,,,,2923.39704844
